

# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Source: NOAA POES (Whatever is aloft)
# Units: gigawatts

# Format:

# Each line is formatted as in this example:

# 2006-09-05 00:54:25 NOAA-16 (S)  7  29.67   0.82

# A19   Date and UT at the center of the polar pass as YYYY-MM-DD hh:mm:ss
# 1X    (Space)
# A7	NOAA POES Satellite number
# 1X    (Space)
# A3	(S) or (N) - hemisphere
# I3	Hemispheric Power Index (activity level)
# F7.2	Estimated Hemispheric Power in gigawatts
# F7.2	Normalizing factor

2011-06-14 23:13:39 NOAA-16 (N)  5  11.62   1.12
2011-06-14 23:15:39 NOAA-15 (S)  8  48.63   0.68
2011-06-14 23:30:01 NOAA-17 (S)  5  14.21   0.86
2011-06-14 23:41:38 NOAA-19 (N)  6  19.28   1.05
2011-06-14 23:46:08 NOAA-18 (N)  5  11.00   0.93
2011-06-15 00:06:03 NOAA-15 (N)  6  20.02   0.88
2011-06-15 00:14:57 METP-02 (N)  6  19.77   1.34
2011-06-15 00:20:09 NOAA-17 (N)  5  10.60   1.15
2011-06-15 00:33:38 NOAA-19 (S)  5  11.19   3.21
2011-06-15 00:37:52 NOAA-18 (S)  3   6.18   2.94
2011-06-15 00:55:31 NOAA-16 (N)  5  14.75   1.12
2011-06-15 00:57:15 NOAA-15 (S)  6  18.93   0.73
2011-06-15 01:05:53 METP-02 (S)  7  24.80   0.86
2011-06-15 01:11:05 NOAA-17 (S)  5  15.39   0.74
2011-06-15 01:25:22 NOAA-19 (N)  5  15.47   1.19
2011-06-15 01:29:36 NOAA-18 (N)  6  16.98   1.20
2011-06-15 01:46:59 NOAA-16 (S)  5  12.90   0.73
2011-06-15 01:47:55 NOAA-15 (N)  5  15.08   1.04
2011-06-15 01:56:01 METP-02 (N)  6  20.34   1.19
2011-06-15 02:01:13 NOAA-17 (N)  6  17.85   1.29
2011-06-15 02:16:50 NOAA-19 (S)  8  42.42   1.10
2011-06-15 02:21:20 NOAA-18 (S)  7  30.79   0.97
2011-06-15 02:37:39 NOAA-16 (N)  5  10.98   1.33
2011-06-15 02:39:39 NOAA-15 (S)  6  20.12   0.82
2011-06-15 02:47:13 METP-02 (S)  6  20.17   0.72
2011-06-15 02:52:25 NOAA-17 (S)  5  13.34   0.73
2011-06-15 03:08:50 NOAA-19 (N)  5  11.87   1.15
2011-06-15 03:13:20 NOAA-18 (N)  4   6.36   1.13
2011-06-15 03:29:23 NOAA-16 (S)  5  13.02   0.82
2011-06-15 03:30:51 NOAA-15 (N)  4   8.80   1.50
2011-06-15 03:37:21 METP-02 (N)  5  12.81   1.22
2011-06-15 03:43:05 NOAA-17 (N)  4   8.97   1.53
2011-06-15 04:00:02 NOAA-19 (S)  6  19.31   1.13
2011-06-15 04:04:16 NOAA-18 (S)  6  22.55   1.05
2011-06-15 04:20:35 NOAA-16 (N)  2   3.63   2.16
2011-06-15 04:22:03 NOAA-15 (S)  6  15.59   0.94
2011-06-15 04:28:49 METP-02 (S)  6  17.63   0.76
2011-06-15 04:34:17 NOAA-17 (S)  5  11.90   0.85
2011-06-15 04:51:46 NOAA-19 (N)  5  14.49   1.03
2011-06-15 04:56:16 NOAA-18 (N)  5  10.97   1.11
2011-06-15 05:12:35 NOAA-16 (S)  4   6.97   1.27
2011-06-15 05:13:15 NOAA-15 (N)  4   7.97   1.80
2011-06-15 05:19:29 METP-02 (N)  7  27.14   1.44
2011-06-15 05:25:13 NOAA-17 (N)  7  29.94   2.48
2011-06-15 05:42:10 NOAA-19 (S)  7  26.80   1.14
2011-06-15 05:46:40 NOAA-18 (S)  5  11.42   1.14
2011-06-15 06:04:03 NOAA-16 (N)  4   7.94   3.12
2011-06-15 06:04:11 NOAA-15 (S)  5  13.95   1.14
2011-06-15 06:10:57 METP-02 (S)  6  20.11   0.80
2011-06-15 06:16:25 NOAA-17 (S)  6  17.57   0.81
2011-06-15 06:38:40 NOAA-18 (N)  5  10.47   0.95
2011-06-15 06:55:23 NOAA-15 (N)  5  14.43   1.79
2011-06-15 06:55:47 NOAA-16 (S)  6  18.20   0.81
2011-06-15 07:01:53 METP-02 (N)  7  25.44   2.05
2011-06-15 07:07:37 NOAA-17 (N)  4   7.15   2.89
2011-06-15 07:29:04 NOAA-18 (S)  6  18.22   1.19
2011-06-15 07:45:47 NOAA-15 (S)  5  13.05   1.17
2011-06-15 07:53:37 METP-02 (S)  6  19.39   0.83
2011-06-15 07:58:49 NOAA-17 (S)  4   8.41   0.98
2011-06-15 08:15:30 NOAA-19 (N)  5  11.97   0.89
2011-06-15 08:20:32 NOAA-18 (N)  4   8.09   0.85
2011-06-15 08:36:59 NOAA-15 (N)  5  10.77   1.18
2011-06-15 08:44:49 METP-02 (N)  5  13.66   2.24
2011-06-15 08:50:17 NOAA-17 (N)  4   9.27   2.30
2011-06-15 09:06:10 NOAA-19 (S)  6  18.15   1.15
2011-06-15 09:10:56 NOAA-18 (S)  5  11.99   1.03
2011-06-15 09:27:07 NOAA-15 (S)  5  13.03   1.13
2011-06-15 09:30:43 NOAA-16 (N)  4   8.85   2.06
2011-06-15 09:36:01 METP-02 (S)  5  15.10   0.84
2011-06-15 09:40:57 NOAA-17 (S)  4   8.21   1.01
2011-06-15 09:56:50 NOAA-19 (N)  4   8.67   0.98
2011-06-15 10:01:52 NOAA-18 (N)  3   5.15   0.87
2011-06-15 10:18:03 NOAA-15 (N)  6  22.98   0.94
2011-06-15 10:21:39 NOAA-16 (S)  5  10.89   1.02
2011-06-15 10:27:29 METP-02 (N)  6  20.23   2.01
2011-06-15 10:32:41 NOAA-17 (N)  6  16.71   1.70
2011-06-15 10:47:14 NOAA-19 (S)  6  18.25   1.06
2011-06-15 10:52:16 NOAA-18 (S)  5  12.65   1.02
2011-06-15 11:07:55 NOAA-15 (S)  6  20.01   1.04
2011-06-15 11:13:39 NOAA-16 (N)  5  12.97   1.41
2011-06-15 11:18:25 METP-02 (S)  5  14.98   0.86
2011-06-15 11:23:05 NOAA-17 (S)  5  15.19   0.88
2011-06-15 11:37:54 NOAA-19 (N)  6  15.66   1.18
2011-06-15 11:42:56 NOAA-18 (N)  5  12.83   1.13
2011-06-15 11:58:35 NOAA-15 (N)  7  26.48   0.94
2011-06-15 12:04:03 NOAA-16 (S)  6  16.04   0.93
2011-06-15 12:10:09 METP-02 (N)  7  31.78   1.49
2011-06-15 12:14:17 NOAA-17 (N)  4   9.15   1.24
2011-06-15 12:28:18 NOAA-19 (S)  5  15.35   1.03
2011-06-15 12:33:04 NOAA-18 (S)  6  17.88   1.03
2011-06-15 12:48:43 NOAA-15 (S)  5  12.12   0.88
2011-06-15 12:55:31 NOAA-16 (N)  4   8.57   1.06
2011-06-15 13:00:17 METP-02 (S)  8  57.35   0.77
2011-06-15 13:04:09 NOAA-17 (S)  7  32.15   0.81
2011-06-15 13:18:42 NOAA-19 (N)  6  17.97   1.29
2011-06-15 13:23:44 NOAA-18 (N)  5  10.18   1.14
2011-06-15 13:38:51 NOAA-15 (N)  5  13.33   0.92
2011-06-15 13:45:55 NOAA-16 (S)  4   7.61   1.02
2011-06-15 13:51:29 METP-02 (N)  5  11.66   1.32
2011-06-15 13:55:21 NOAA-17 (N)  4   7.42   1.16
2011-06-15 14:09:06 NOAA-19 (S)  5  15.17   1.11
2011-06-15 14:14:08 NOAA-18 (S)  4   7.22   0.98
2011-06-15 14:28:27 NOAA-15 (S)  5  11.23   0.84
2011-06-15 14:36:51 NOAA-16 (N)  4   6.82   1.01
2011-06-15 14:41:37 METP-02 (S)  4   8.64   1.06
2011-06-15 14:45:13 NOAA-17 (S)  4   6.57   1.08
2011-06-15 14:59:14 NOAA-19 (N)  3   5.89   1.09
2011-06-15 15:04:16 NOAA-18 (N)  4   7.74   1.12
2011-06-15 15:18:35 NOAA-15 (N)  4   8.62   0.98
2011-06-15 15:27:15 NOAA-16 (S)  6  19.00   1.02
2011-06-15 15:32:49 METP-02 (N)  4   8.42   1.14
2011-06-15 15:35:53 NOAA-17 (N)  5  11.72   1.16
2011-06-15 15:50:26 NOAA-19 (S)  4   6.24   1.14
2011-06-15 15:55:12 NOAA-18 (S)  2   3.31   0.87
2011-06-15 16:08:43 NOAA-15 (S)  4   7.46   0.84
2011-06-15 16:17:55 NOAA-16 (N)  2   3.80   1.12
2011-06-15 16:25:29 NOAA-17 (S)  4   8.45   1.10
2011-06-15 16:40:50 NOAA-19 (N)  2   3.44   0.92
2011-06-15 16:45:20 NOAA-18 (N)  2   2.75   0.90
2011-06-15 16:58:19 NOAA-15 (N)  5  12.20   1.06
2011-06-15 17:08:19 NOAA-16 (S)  4   6.52   1.08
2011-06-15 17:16:09 NOAA-17 (N)  4   9.16   1.24
2011-06-15 17:32:02 NOAA-19 (S)  3   4.26   1.12
2011-06-15 17:36:32 NOAA-18 (S)  2   3.53   1.05
2011-06-15 17:48:27 NOAA-15 (S)  4   7.22   0.88
2011-06-15 17:58:43 NOAA-16 (N)  4   7.25   1.27
2011-06-15 18:05:45 NOAA-17 (S)  3   5.10   1.14
2011-06-15 18:22:26 NOAA-19 (N)  3   5.42   0.81
2011-06-15 18:26:56 NOAA-18 (N)  2   3.57   0.79
2011-06-15 18:38:19 NOAA-15 (N)  3   5.51   0.88
2011-06-15 18:49:07 NOAA-16 (S)  3   4.13   1.07
2011-06-15 18:55:53 NOAA-17 (N)  2   3.84   1.29
2011-06-15 19:14:10 NOAA-19 (S)  2   3.03   1.13
2011-06-15 19:18:24 NOAA-18 (S)  1   1.71   1.23
2011-06-15 19:28:59 NOAA-15 (S)  3   4.26   0.94
2011-06-15 19:39:31 NOAA-16 (N)  2   3.35   1.24
2011-06-15 19:46:01 NOAA-17 (S)  3   5.00   1.14
2011-06-15 20:04:50 NOAA-19 (N)  3   4.48   0.76
2011-06-15 20:09:04 NOAA-18 (N)  2   3.01   0.74
2011-06-15 20:18:51 NOAA-15 (N)  4   6.97   0.77
2011-06-15 20:29:55 NOAA-16 (S)  3   5.66   1.01
2011-06-15 20:35:53 NOAA-17 (N)  2   3.65   1.30
2011-06-15 20:56:34 NOAA-19 (S)  3   4.92   1.30
2011-06-15 21:01:04 NOAA-18 (S)  2   3.09   1.18
2011-06-15 21:09:47 NOAA-15 (S)  3   4.23   0.98
2011-06-15 21:20:03 NOAA-16 (N)  3   5.77   1.20
2011-06-15 21:26:01 NOAA-17 (S)  3   5.53   1.09
2011-06-15 21:47:46 NOAA-19 (N)  5  11.66   0.85
2011-06-15 21:52:00 NOAA-18 (N)  4   7.70   0.77
2011-06-15 21:59:55 NOAA-15 (N)  5  11.10   0.71
2011-06-15 22:10:59 NOAA-16 (S)  4   7.02   0.93
2011-06-15 22:15:53 NOAA-17 (N)  3   5.77   1.21
2011-06-15 22:39:46 NOAA-19 (S)  3   5.14   3.10
2011-06-15 22:43:44 NOAA-18 (S)  3   4.68   1.91
2011-06-15 22:51:07 NOAA-15 (S)  6  20.80   0.79
2011-06-15 23:01:23 NOAA-16 (N)  4   7.73   1.12
2011-06-15 23:06:33 NOAA-17 (S)  4   7.24   0.92
2011-06-15 23:30:58 NOAA-19 (N)  4   8.02   1.00
2011-06-15 23:34:56 NOAA-18 (N)  4   7.79   0.89
2011-06-15 23:41:31 NOAA-15 (N)  5   9.98   0.77
2011-06-15 23:52:51 NOAA-16 (S)  4   7.66   0.87
2011-06-15 23:56:25 NOAA-17 (N)  3   5.71   1.13
2011-06-16 00:26:40 NOAA-18 (S)  3   4.43   3.13
2011-06-16 00:32:43 NOAA-15 (S)  5  14.86   0.81
2011-06-16 00:43:15 NOAA-16 (N)  4   6.51   1.08
2011-06-16 00:45:05 METP-02 (S)  5  13.71   0.89
2011-06-16 00:47:21 NOAA-17 (S)  4   7.69   0.84
2011-06-16 01:14:42 NOAA-19 (N)  3   5.10   1.16
2011-06-16 01:18:24 NOAA-18 (N)  3   4.49   1.15
2011-06-16 01:23:23 NOAA-15 (N)  3   5.84   0.95
2011-06-16 01:34:57 METP-02 (N)  6  17.94   1.23
2011-06-16 01:34:59 NOAA-16 (S)  3   4.83   0.94
2011-06-16 01:37:45 NOAA-17 (N)  3   4.76   1.15
2011-06-16 02:06:10 NOAA-19 (S)  2   3.67   2.19
2011-06-16 02:10:08 NOAA-18 (S)  2   3.14   2.48
2011-06-16 02:14:51 NOAA-15 (S)  3   5.86   1.57
2011-06-16 02:25:39 NOAA-16 (N)  3   4.59   1.20
2011-06-16 02:26:25 METP-02 (S)  6  20.41   0.75
2011-06-16 02:28:41 NOAA-17 (S)  6  16.24   0.71
2011-06-16 02:58:10 NOAA-19 (N)  4   6.31   1.11
2011-06-16 03:02:08 NOAA-18 (N)  3   4.15   1.18
2011-06-16 03:05:47 NOAA-15 (N)  3   4.14   1.46
2011-06-16 03:16:33 METP-02 (N)  3   4.74   1.14
2011-06-16 03:17:23 NOAA-16 (S)  1   2.43   1.40
2011-06-16 03:19:05 NOAA-17 (N)  3   6.14   1.32
2011-06-16 03:49:22 NOAA-19 (S)  3   3.94   1.39
2011-06-16 03:53:20 NOAA-18 (S)  2   3.36   1.49
2011-06-16 03:56:59 NOAA-15 (S)  3   5.17   1.48
2011-06-16 04:07:45 METP-02 (S)  4   7.08   0.86
2011-06-16 04:08:35 NOAA-16 (N)  3   4.85   2.06
2011-06-16 04:10:17 NOAA-17 (S)  2   2.68   1.46
2011-06-16 04:41:06 NOAA-19 (N)  4   7.86   0.94
2011-06-16 04:45:04 NOAA-18 (N)  4   7.16   1.04
2011-06-16 04:48:27 NOAA-15 (N)  4   7.70   1.71
2011-06-16 04:58:25 METP-02 (N)  3   4.89   1.33
2011-06-16 05:00:19 NOAA-16 (S)  1   0.40   2.47
2011-06-16 05:01:13 NOAA-17 (N)  2   2.68   1.84
2011-06-16 05:31:30 NOAA-19 (S)  3   4.32   1.11
2011-06-16 05:36:00 NOAA-18 (S)  2   2.56   1.38
2011-06-16 05:39:23 NOAA-15 (S)  3   4.58   1.45
2011-06-16 05:49:37 METP-02 (S)  1   2.29   1.56
2011-06-16 05:51:47 NOAA-16 (N)  1   0.82   2.31
2011-06-16 05:52:25 NOAA-17 (S)  1   0.79   2.11
2011-06-16 06:23:30 NOAA-19 (N)  3   4.54   0.77
2011-06-16 06:27:44 NOAA-18 (N)  2   3.37   0.89
2011-06-16 06:30:51 NOAA-15 (N)  2   3.41   1.47
2011-06-16 06:40:49 METP-02 (N)  1   2.36   1.86
2011-06-16 06:43:31 NOAA-16 (S)  1   0.56   2.05
2011-06-16 07:13:54 NOAA-19 (S)  2   3.09   0.97
2011-06-16 07:18:24 NOAA-18 (S)  4   7.95   1.13
2011-06-16 07:21:15 NOAA-15 (S)  4   6.64   1.31
2011-06-16 07:32:17 METP-02 (S)  5  10.89   0.92
2011-06-16 07:35:15 NOAA-16 (N)  1   0.72   2.40
2011-06-16 08:04:50 NOAA-19 (N)  4   9.41   0.86
2011-06-16 08:09:36 NOAA-18 (N)  3   5.38   0.79
2011-06-16 08:12:43 NOAA-15 (N)  3   5.35   1.28
2011-06-16 08:23:29 METP-02 (N)  2   2.97   2.27
2011-06-16 08:26:17 NOAA-17 (N)  1   1.67   2.17
2011-06-16 08:26:43 NOAA-16 (S)  3   5.48   1.15
2011-06-16 08:55:30 NOAA-19 (S)  4   9.62   1.08
2011-06-16 09:00:00 NOAA-18 (S)  5  11.84   1.05
2011-06-16 09:02:35 NOAA-15 (S)  4   8.40   1.16
2011-06-16 09:14:41 METP-02 (S)  6  15.70   0.82
2011-06-16 09:16:57 NOAA-17 (S)  3   5.67   1.12
2011-06-16 09:18:27 NOAA-16 (N)  1   0.57   1.96
2011-06-16 09:46:26 NOAA-19 (N)  3   4.52   0.90
2011-06-16 09:51:12 NOAA-18 (N)  2   3.17   0.81
2011-06-16 09:53:31 NOAA-15 (N)  5  10.68   0.89
2011-06-16 10:06:25 METP-02 (N)  2   2.58   1.87
2011-06-16 10:08:41 NOAA-17 (N)  2   2.73   1.53
2011-06-16 10:09:39 NOAA-16 (S)  3   4.59   1.29
2011-06-16 10:36:50 NOAA-19 (S)  4   7.19   1.00
2011-06-16 10:41:20 NOAA-18 (S)  2   3.09   0.84
2011-06-16 10:43:55 NOAA-15 (S)  3   5.26   0.99
2011-06-16 10:57:21 METP-02 (S)  3   4.06   1.13
2011-06-16 10:59:05 NOAA-17 (S)  2   3.18   1.35
2011-06-16 11:01:23 NOAA-16 (N)  1   2.08   1.27
2011-06-16 11:27:14 NOAA-19 (N)  3   4.66   1.04
2011-06-16 11:32:00 NOAA-18 (N)  2   2.67   0.88
2011-06-16 11:34:19 NOAA-15 (N)  3   5.95   0.75
2011-06-16 11:48:49 METP-02 (N)  1   2.28   1.37
2011-06-16 11:50:33 NOAA-17 (N)  6  22.63   1.60
2011-06-16 11:51:47 NOAA-16 (S)  1   2.27   1.23
2011-06-16 12:17:38 NOAA-19 (S)  2   3.80   0.92
2011-06-16 12:22:24 NOAA-18 (S)  1   2.13   0.85
2011-06-16 12:24:11 NOAA-15 (S)  3   4.93   0.85
2011-06-16 12:39:13 METP-02 (S)  3   4.89   1.16
2011-06-16 12:40:25 NOAA-17 (S)  3   4.58   1.14
2011-06-16 12:43:15 NOAA-16 (N)  3   4.74   1.01
2011-06-16 13:08:02 NOAA-19 (N)  5  12.36   1.24
2011-06-16 13:12:48 NOAA-18 (N)  4   7.95   1.10
2011-06-16 13:14:35 NOAA-15 (N)  4   8.84   0.83
2011-06-16 13:30:41 METP-02 (N)  6  22.05   1.36
2011-06-16 13:31:37 NOAA-17 (N)  6  15.75   1.30
2011-06-16 13:33:39 NOAA-16 (S)  4   7.56   1.03
2011-06-16 13:58:42 NOAA-19 (S)  5  11.21   1.10
2011-06-16 14:03:12 NOAA-18 (S)  5  11.76   1.02
2011-06-16 14:04:27 NOAA-15 (S)  5   9.92   0.83
2011-06-16 14:20:49 METP-02 (S)  5  14.70   0.93
2011-06-16 14:21:45 NOAA-17 (S)  5  13.00   1.02
2011-06-16 14:24:51 NOAA-16 (N)  6  18.76   1.12
2011-06-16 14:48:50 NOAA-19 (N)  7  32.03   1.28
2011-06-16 14:53:36 NOAA-18 (N)  5  11.81   1.16
2011-06-16 14:54:35 NOAA-15 (N)  6  22.93   1.13
2011-06-16 15:11:45 METP-02 (N)  7  28.68   1.07
2011-06-16 15:12:09 NOAA-17 (N)  7  24.53   1.18
2011-06-16 15:15:15 NOAA-16 (S)  6  15.71   1.02
2011-06-16 15:40:02 NOAA-19 (S)  6  15.91   1.10
2011-06-16 15:44:27 NOAA-15 (S)  7  26.37   0.99
2011-06-16 15:44:32 NOAA-18 (S)  7  32.99   1.09
2011-06-16 16:02:01 NOAA-17 (S)  5  15.14   1.07
2011-06-16 16:02:09 METP-02 (S)  7  32.46   0.89
2011-06-16 16:05:55 NOAA-16 (N)  7  30.75   1.21
2011-06-16 16:30:10 NOAA-19 (N)  7  25.95   1.11
2011-06-16 16:34:19 NOAA-15 (N)  7  33.23   1.24
2011-06-16 16:34:40 NOAA-18 (N)  6  17.25   1.07
2011-06-16 16:52:33 METP-02 (N)  7  33.07   1.01
2011-06-16 16:52:41 NOAA-17 (N)  8  48.57   1.20
2011-06-16 16:56:19 NOAA-16 (S)  7  25.79   1.07
2011-06-16 17:21:22 NOAA-19 (S)  7  34.01   0.96
2011-06-16 17:24:27 NOAA-15 (S)  8  51.42   1.14
2011-06-16 17:25:52 NOAA-18 (S)  6  21.45   1.05
2011-06-16 17:42:17 NOAA-17 (S)  6  17.02   1.19
2011-06-16 17:42:25 METP-02 (S)  8  42.98   0.92
2011-06-16 17:46:43 NOAA-16 (N)  6  21.46   1.29
2011-06-16 18:11:46 NOAA-19 (N)  5  11.74   0.88
2011-06-16 18:14:19 NOAA-15 (N)  5  12.77   0.99
2011-06-16 18:16:16 NOAA-18 (N)  4   7.34   0.87
2011-06-16 18:32:25 NOAA-17 (N)  5   9.94   1.30
2011-06-16 18:37:07 NOAA-16 (S)  4   8.09   1.09
2011-06-16 19:03:46 NOAA-19 (S)  6  17.11   0.79
2011-06-16 19:04:43 NOAA-15 (S)  5  15.47   1.02
2011-06-16 19:07:44 NOAA-18 (S)  4   8.55   0.96
2011-06-16 19:22:33 NOAA-17 (S)  4   6.40   1.17
2011-06-16 19:27:15 NOAA-16 (N)  4   8.84   1.28
2011-06-16 19:54:10 NOAA-19 (N)  4   9.35   0.78
2011-06-16 19:54:51 NOAA-15 (N)  5  10.75   0.83
2011-06-16 19:58:24 NOAA-18 (N)  4   6.53   0.76
2011-06-16 20:12:25 NOAA-17 (N)  5  10.68   1.31
2011-06-16 20:17:55 NOAA-16 (S)  3   4.59   1.02
2011-06-16 20:45:31 NOAA-15 (S)  4   7.91   1.00
2011-06-16 20:45:54 NOAA-19 (S)  3   4.94   1.26
2011-06-16 20:49:52 NOAA-18 (S)  4   8.06   0.85
2011-06-16 21:02:17 NOAA-17 (S)  3   4.68   1.09
2011-06-16 21:08:03 NOAA-16 (N)  4   8.56   1.23
2011-06-16 21:35:23 NOAA-15 (N)  4   7.23   0.70
2011-06-16 21:36:50 NOAA-19 (N)  3   4.46   0.81
2011-06-16 21:40:48 NOAA-18 (N)  2   2.73   0.75
2011-06-16 21:52:09 NOAA-17 (N)  4   6.51   1.25
2011-06-16 21:59:15 NOAA-16 (S)  2   3.59   0.95
2011-06-16 22:26:51 NOAA-15 (S)  2   3.35   1.09
2011-06-16 22:29:06 NOAA-19 (S)  3   6.18   2.90
2011-06-16 22:32:32 NOAA-18 (S)  1   1.75   2.16
2011-06-16 22:42:49 NOAA-17 (S)  3   5.18   0.98
2011-06-16 22:49:23 NOAA-16 (N)  3   4.91   1.12
2011-06-16 23:16:59 NOAA-15 (N)  3   4.40   0.77
2011-06-16 23:20:18 NOAA-19 (N)  2   3.57   1.01
2011-06-16 23:24:00 NOAA-18 (N)  1   2.30   0.93
2011-06-16 23:32:41 NOAA-17 (N)  3   5.34   1.14
2011-06-16 23:40:51 NOAA-16 (S)  2   3.14   0.98
